,X,lookup,x,y,state,County,address,prcp,tmax,ndvi,year,location,PHDI_average,palmer_z_average,bioclim1,bioclim2,bioclim3,bioclim4,bioclim5,bioclim6,bioclim7,bioclim8,bioclim9,bioclim10,bioclim11,bioclim12,bioclim13,bioclim14,bioclim15,bioclim16,bioclim17,bioclim18,bioclim19,landcover,dtw,landcover_1,landcover_2,landcover_5,landcover_6,landcover_7,landcover_8,landcover_11,landcover_14,landcover_15,landcover_18,county_id
60,60,801 2019,-85.21,29.85,florida,Gulf,"Gulf County, Florida, United States",0.199421243,0.130713391,0.73076598,0,801,0.398630421,0.190662494,0.205943064,0.603988297,0.303510912,0.851077649,0.256424677,0.184501066,0.765796933,0.346354933,0.33424664,0.295102343,0.177332037,0.879614767,0.694736842,0.735294118,0.318384658,0.749034749,0.861904762,0.765182186,0.776632302,6,0.252703117,0,0,0,1,0,0,0,0,0,0,22
61,61,801 2019,-84.96,30.1,florida,Liberty,"Natl Forrest Road 100, Liberty County, Florida, United States",0.203565432,0.155707829,0.902282092,0,801,0.398630421,0.190662494,0.175914512,0.741401386,0.406564312,0.881240132,0.491999311,0.12595916,0.853535059,0.291334825,0.296219214,0.267343908,0.145625701,0.817014446,0.578947368,0.779411765,0.257072075,0.590733591,0.785714286,0.643724696,0.780068729,6,0.247993951,0,0,0,1,0,0,0,0,0,0,38
62,62,801 2019,-84.86,30.3,florida,Liberty,"Liberty County, Florida, United States",0.244721518,0.135434811,0.892952985,0,801,0.398630421,0.190662494,0.141012987,0.798498986,0.435568737,0.906206229,0.565603104,0.088133036,0.89878636,0.228164208,0.261809125,0.218362121,0.114050812,0.780096308,0.515789474,0.720588235,0.215786212,0.474903475,0.723809524,0.570850202,0.780068729,14,0.341347137,0,0,0,0,0,0,0,1,0,0,38
63,63,801 2019,-84.61,29.9,florida,Franklin,"Franklin County, Florida, United States",0.19767068,0.09718907,0.941732699,0,801,0.398630421,0.190662494,0.210727887,0.680324593,0.363470118,0.861467676,0.422993358,0.158867059,0.813443757,0.347410588,0.332430161,0.314463005,0.17166502,0.773675762,0.557894737,0.75,0.28484604,0.594594595,0.742857143,0.647773279,0.718213058,14,0.120582637,0,0,0,0,0,0,0,1,0,0,18
64,64,801 2019,-84.81,30.1,florida,Liberty,"Liberty County, Florida, United States",0.20163624,0.331062718,0.91518225,0,801,0.398630421,0.190662494,0.171406777,0.746197167,0.410769415,0.882765243,0.478808077,0.12122046,0.855942439,0.275724292,0.292059298,0.255212921,0.142048729,0.7929374,0.547368421,0.779411765,0.247486934,0.548262548,0.757142857,0.619433198,0.756013746,14,0.394983696,0,0,0,0,0,0,0,1,0,0,38
65,65,801 2019,-84.01,30.15,florida,Jefferson,"Jefferson County, Florida, United States",0.176878282,0.318992888,0.953946117,0,801,0.398630421,0.190662494,0.191521015,0.766898341,0.425061871,0.886346522,0.625731294,0.129937271,0.869363552,0.417389669,0.305480643,0.303393926,0.147465771,0.749598716,0.589473684,0.617647059,0.286044009,0.567567568,0.661904762,0.672064777,0.735395189,14,0.521479168,0,0,0,0,0,0,0,1,0,0,32
66,66,801 2019,-85.16,29.9,florida,Gulf,"Gulf County, Florida, United States",0.211568004,0.193752183,0.899704173,0,801,0.398630421,0.190662494,0.21506843,0.614547036,0.317335087,0.839720135,0.328772771,0.193535588,0.768075517,0.350414431,0.341043239,0.301075138,0.18796197,0.828250401,0.631578947,0.735294118,0.305021389,0.691119691,0.842857143,0.684210526,0.762886598,5,0.200699296,0,0,1,0,0,0,0,0,0,0,22
67,67,801 2019,-84.71,30.3,florida,Wakulla,"Smith Creek Road, Smith Creek, Wakulla County, Florida, 32358, United States",0.217391305,0.297968024,0.875689382,0,801,0.398630421,0.190662494,0.146141598,0.793633269,0.434559838,0.904506956,0.562356817,0.093105332,0.893773523,0.336160772,0.263944607,0.227108931,0.117543907,0.778491172,0.505263158,0.764705882,0.210176391,0.467181467,0.723809524,0.566801619,0.773195876,14,0.319646969,0,0,0,0,0,0,0,1,0,0,65
68,68,801 2019,-85.61,30.85,florida,Jackson,"CR 162, Holmes County, Florida, 32425, United States",0.150905648,0.132951031,0.913713682,0,801,0.398630421,0.190662494,0.047472997,0.83156476,0.404392053,0.993086686,0.591044596,0.019421978,0.965230972,0.220612429,0.667632542,0.118593303,0.021282473,0.566613162,0.126315789,0.632352941,0.078344873,0.1003861,0.70952381,0.182186235,0.855670103,14,0.159823484,0,0,0,0,0,0,0,1,0,0,31
69,69,801 2019,-86.66,30.5,florida,Okaloosa,"Range Rd 234, Okaloosa County, Florida, 32547, United States",0.314744025,0.349715684,0.852879028,0,801,0.398630421,0.190662494,0.155953363,0.600570363,0.217112223,0.957342298,0.390231746,0.130320128,0.834743315,0.483537252,0.275073607,0.365515512,0.10631723,0.892455859,0.473684211,0.867647059,0.138841995,0.486486486,0.871428571,0.587044534,0.828178694,6,0.479470453,0,0,0,1,0,0,0,0,0,0,46
70,70,801 2019,-85.46,30.05,florida,Bay,"Allan Road, Allanton, Bay County, Florida, United States",0.23971991,0.366744124,0.732868463,0,801,0.398630421,0.190662494,0.17596182,0.656864854,0.334760295,0.877268533,0.310724888,0.147472066,0.807511211,0.312600851,0.309065467,0.260702634,0.149372262,0.929373997,0.736842105,0.779411765,0.294346781,0.733590734,0.852380952,0.817813765,0.817869416,6,0.420055898,0,0,0,1,0,0,0,0,0,0,3
71,71,801 2019,-85.41,30.05,florida,Bay,"Wetappo, Bay County, Florida, United States",0.231770926,0.152158932,0.080232435,0,801,0.398630421,0.190662494,0.17596182,0.656864854,0.334760295,0.877268533,0.310724888,0.147472066,0.807511211,0.312600851,0.309065467,0.260702634,0.149372262,0.929373997,0.736842105,0.779411765,0.294346781,0.733590734,0.852380952,0.817813765,0.817869416,2,0.35819994,0,1,0,0,0,0,0,0,0,0,3
72,72,801 2019,-85.41,30.65,florida,Jackson,"2303, Morris Wood Lane, Jackson County, Florida, 32420, United States",0.201368297,0.199565571,0.786550449,0,801,0.398630421,0.190662494,0.068785497,0.856784068,0.448629122,0.957472576,0.60298013,0.029650197,0.957628139,0.213829915,0.192269553,0.112223599,0.049783742,0.759229535,0.442105263,0.676470588,0.155933199,0.397683398,0.771428571,0.493927126,0.859106529,14,0.094031892,0,0,0,0,0,0,0,1,0,0,31
73,73,801 2019,-84.81,29.9,florida,Franklin,"North Road, Franklin County, Florida, United States",0.168232646,0.433072246,0.91100898,0,801,0.398630421,0.190662494,0.208289931,0.659318704,0.344666535,0.859025132,0.385416634,0.164869822,0.80249419,0.343166651,0.331842401,0.306076548,0.172532948,0.760834671,0.536842105,0.735294118,0.288581808,0.602316602,0.761904762,0.623481781,0.711340206,14,0.195240443,0,0,0,0,0,0,0,1,0,0,18
74,74,801 2019,-84.16,30.1,florida,Wakulla,"Lighthouse Road, Wakulla County, Florida, United States",0.206137687,0.455775341,0.714199683,0,801,0.398630421,0.190662494,0.191521015,0.766898341,0.425061871,0.886346522,0.625731294,0.129937271,0.869363552,0.417389669,0.305480643,0.303393926,0.147465771,0.749598716,0.589473684,0.617647059,0.286044009,0.567567568,0.661904762,0.672064777,0.735395189,2,0.432955345,0,1,0,0,0,0,0,0,0,0,65
75,75,801 2019,-84.91,30.1,florida,Liberty,"Liberty County, Florida, United States",0.190168268,0.22745104,0.88901215,0,801,0.398630421,0.190662494,0.175914512,0.741401386,0.406564312,0.881240132,0.491999311,0.12595916,0.853535059,0.291334825,0.296219214,0.267343908,0.145625701,0.817014446,0.578947368,0.779411765,0.257072075,0.590733591,0.785714286,0.643724696,0.780068729,6,0.303243741,0,0,0,1,0,0,0,0,0,0,38
76,76,801 2019,-84.11,30.15,florida,Wakulla,"Wakulla County, Florida, United States",0.211192884,0.192400648,0.877348125,0,801,0.398630421,0.190662494,0.191521015,0.766898341,0.425061871,0.886346522,0.625731294,0.129937271,0.869363552,0.417389669,0.305480643,0.303393926,0.147465771,0.749598716,0.589473684,0.617647059,0.286044009,0.567567568,0.661904762,0.672064777,0.735395189,14,0.416768658,0,0,0,0,0,0,0,1,0,0,65
77,77,801 2019,-85.16,29.95,florida,Gulf,"Freshwater Canal Road, Gulf County, Florida, United States",0.218856061,0.4095457,0.858837824,0,801,0.398630421,0.190662494,0.21506843,0.614547036,0.317335087,0.839720135,0.328772771,0.193535588,0.768075517,0.350414431,0.341043239,0.301075138,0.18796197,0.828250401,0.631578947,0.735294118,0.305021389,0.691119691,0.842857143,0.684210526,0.762886598,14,0.238708519,0,0,0,0,0,0,0,1,0,0,22
78,78,801 2019,-85.06,30.55,florida,Calhoun,"CR 69A, Henderson Mill, Calhoun County, Florida, United States",0.19488407,0.439556927,0.876111992,0,801,0.398630421,0.190662494,0.108478603,0.873174596,0.466500856,0.949346304,0.71071626,0.042047571,0.961985834,0.318809659,0.223654076,0.210813874,0.074875881,0.662921348,0.284210526,0.647058824,0.126828516,0.254826255,0.671428571,0.344129555,0.810996564,5,0.199225352,0,0,1,0,0,0,0,0,0,0,7
79,79,801 2019,-84.06,30.3,florida,Jefferson,"Jefferson County, Florida, United States",0.142331464,0.312284444,0.910058109,0,801,0.398630421,0.190662494,0.154367531,0.838496529,0.478414015,0.898929336,0.636275334,0.085813747,0.911188609,0.336890184,0.266923938,0.227793948,0.121147501,0.74317817,0.526315789,0.602941176,0.242669391,0.50965251,0.680952381,0.611336032,0.76975945,14,0.363914087,0,0,0,0,0,0,0,1,0,0,32
80,80,801 2019,-86.61,30.7,florida,Okaloosa,"Sugartown Loop, Okaloosa County, Florida, 32593, United States",0.270872781,0.203485916,0.904891706,0,801,0.398630421,0.190662494,0.060532237,0.769347993,0.360160242,0.979152921,0.516812953,0.049389202,0.927064529,0.250497011,0.171570782,0.146658995,0.042397191,0.884430177,0.357894737,0.764705882,0.081424552,0.382239382,0.9,0.477732794,0.89347079,6,0.19065789,0,0,0,1,0,0,0,0,0,0,46
81,81,801 2019,-86.41,30.7,florida,Okaloosa,"Florida Trail, Okaloosa County, Florida, 32588, United States",0.207352363,0.143700653,0.942324353,0,801,0.398630421,0.190662494,0.045199002,0.808870123,0.391673225,0.986169601,0.535659626,0.02888267,0.948532289,0.208382958,0.16083415,0.107108165,0.028619448,0.887640449,0.347368421,0.764705882,0.076830893,0.374517375,0.914285714,0.469635628,0.907216495,6,0.28897707,0,0,0,1,0,0,0,0,0,0,46
82,82,801 2019,-84.91,29.95,florida,Franklin,"Franklin County, Florida, United States",0.183755493,0.169509592,0.915203381,0,801,0.398630421,0.190662494,0.206720554,0.644875899,0.333268612,0.855475566,0.361543968,0.170809889,0.793596067,0.34215363,0.330518677,0.300866238,0.174679899,0.778491172,0.557894737,0.735294118,0.286327728,0.621621622,0.8,0.615384615,0.738831615,14,0.228187503,0,0,0,0,0,0,0,1,0,0,18
83,83,801 2019,-85.11,30.15,florida,Liberty,"Liberty County, Florida, United States",0.229680969,0.168247563,0.949181194,0,801,0.398630421,0.190662494,0.184629683,0.708825609,0.39215891,0.859487962,0.461531826,0.151905149,0.825409167,0.292772332,0.308104447,0.2616775,0.162065183,0.895666132,0.694736842,0.794117647,0.284593018,0.694980695,0.842857143,0.75708502,0.821305842,11,0.102048554,0,0,0,0,0,0,1,0,0,0,38
84,84,801 2019,-84.81,29.95,florida,Franklin,"North Road, Franklin County, Florida, United States",0.163338216,0.229800562,0.893977813,0,801,0.398630421,0.190662494,0.208289931,0.659318704,0.344666535,0.859025132,0.385416634,0.164869822,0.80249419,0.343166651,0.331842401,0.306076548,0.172532948,0.760834671,0.536842105,0.735294118,0.288581808,0.602316602,0.761904762,0.623481781,0.711340206,14,0.229903222,0,0,0,0,0,0,0,1,0,0,18
85,85,801 2019,-84.86,29.9,florida,Franklin,"Franklin County, Florida, United States",0.173770141,0.199095667,0.908473323,0,801,0.398630421,0.190662494,0.206720554,0.644875899,0.333268612,0.855475566,0.361543968,0.170809889,0.793596067,0.34215363,0.330518677,0.300866238,0.174679899,0.778491172,0.557894737,0.735294118,0.286327728,0.621621622,0.8,0.615384615,0.738831615,14,0.200699296,0,0,0,0,0,0,0,1,0,0,18
86,86,801 2019,-84.61,30.05,florida,Liberty,"County Road 22, Liberty County, Florida, United States",0.267675324,0.244023001,0.847871104,0,801,0.398630421,0.190662494,0.177674589,0.738758497,0.406353649,0.877682509,0.480482343,0.127460861,0.850487765,0.279712425,0.297994948,0.259927964,0.146945137,0.797752809,0.568421053,0.794117647,0.250649063,0.544401544,0.752380952,0.643724696,0.749140893,14,0.140174469,0,0,0,0,0,0,0,1,0,0,38
87,87,801 2019,-85.91,30.3,florida,Bay,"Laird, Bay County, Florida, United States",0.244292809,0.105240098,0.846254622,0,801,0.398630421,0.190662494,0.136102403,0.672786157,0.318734492,0.91478899,0.376720996,0.121269152,0.841042025,0.327522752,0.280251335,0.218996654,0.112867885,0.900481541,0.589473684,0.808823529,0.213282868,0.590733591,0.833333333,0.696356275,0.821305842,6,0.094031892,0,0,0,1,0,0,0,0,0,0,3
88,88,801 2019,-85.86,30.3,florida,Bay,"West Bay, Bay County, Florida, United States",0.23971991,0.26039805,0.770607501,0,801,0.398630421,0.190662494,0.136102403,0.672786157,0.318734492,0.91478899,0.376720996,0.121269152,0.841042025,0.327522752,0.280251335,0.218996654,0.112867885,0.900481541,0.589473684,0.808823529,0.213282868,0.590733591,0.833333333,0.696356275,0.821305842,2,0.159823484,0,1,0,0,0,0,0,0,0,0,3
89,89,801 2019,-84.26,30.3,florida,Wakulla,"Woodville, Leon County, Florida, 32395, United States",0.122467936,0.364448306,0.904997359,0,801,0.398630421,0.190662494,0.160333868,0.83736694,0.472531585,0.909426843,0.64140517,0.08282702,0.914662396,0.376047662,0.267546532,0.264568152,0.120640308,0.802568218,0.578947368,0.676470588,0.238127095,0.544401544,0.719047619,0.647773279,0.776632302,14,0.120582637,0,0,0,0,0,0,0,1,0,0,65
90,90,801 2019,-85.76,30.7,florida,Washington,"3899, Desalvo Road, Whitehead Crossroads, Washington County, Florida, 32427, United States",0.159122575,0.253546396,0.88177496,0,801,0.398630421,0.190662494,0.056637737,0.822627374,0.403474164,0.974523246,0.584659061,0.029466662,0.955129625,0.219519701,0.172534758,0.117567083,0.038114809,0.714285714,0.294736842,0.691176471,0.109119505,0.285714286,0.771428571,0.376518219,0.862542955,6,0.031343964,0,0,0,1,0,0,0,0,0,0,67
91,91,801 2019,-84.46,29.95,florida,Franklin,"Franklin County, Florida, United States",0.337394163,0.351035892,0.898573693,0,801,0.398630421,0.190662494,0.223368704,0.663632333,0.348229859,0.869299794,0.472328285,0.175973805,0.805002352,0.391430196,0.341439512,0.354738022,0.17391444,0.772070626,0.6,0.75,0.299337306,0.594594595,0.714285714,0.684210526,0.70790378,6,0.11301227,0,0,0,1,0,0,0,0,0,0,18
92,92,801 2019,-85.46,30.1,florida,Bay,"Bay County, Florida, United States",0.260798114,0.132637761,0.813491812,0,801,0.398630421,0.190662494,0.17596182,0.656864854,0.334760295,0.877268533,0.310724888,0.147472066,0.807511211,0.312600851,0.309065467,0.260702634,0.149372262,0.929373997,0.736842105,0.779411765,0.294346781,0.733590734,0.852380952,0.817813765,0.817869416,6,0.394734888,0,0,0,1,0,0,0,0,0,0,3
93,93,801 2019,-86.36,30.65,florida,Walton,"Walton County, Florida, United States",0.220963881,0.211962096,0.812720549,0,801,0.398630421,0.190662494,0.081825931,0.735936624,0.334727843,0.972587415,0.465182301,0.062774316,0.907328664,0.284915627,0.210723164,0.178982762,0.055717754,0.91011236,0.442105263,0.808823529,0.118253652,0.463320463,0.89047619,0.562753036,0.869415808,6,0.387703424,0,0,0,1,0,0,0,0,0,0,66
94,94,801 2019,-86.71,30.5,florida,Okaloosa,"Okaloosa County, Florida, United States",0.317530635,0.188131231,0.865937665,0,801,0.398630421,0.190662494,0.155335721,0.598150983,0.226480203,0.943049239,0.365104978,0.138918263,0.823235551,0.461063571,0.267767786,0.344409666,0.11187209,0.895666132,0.484210526,0.897058824,0.135236317,0.486486486,0.880952381,0.587044534,0.828178694,6,0.502481969,0,0,0,1,0,0,0,0,0,0,46
95,95,801 2019,-85.21,30.9,florida,Jackson,"Old U S Road, Jackson County, Florida, 32445, United States",0.148333393,0.158151332,0.629191759,0,801,0.398630421,0.190662494,0.073151897,0.856810695,0.428078958,0.990277648,0.717940526,0.028649074,0.975271757,0.293702866,0.691693299,0.187235176,0.036135613,0.556982343,0.094736842,0.544117647,0.080191667,0.069498069,0.671428571,0.149797571,0.872852234,2,0.313439641,0,1,0,0,0,0,0,0,0,0,31
96,96,801 2019,-85.26,30.3,florida,Calhoun,"CR 392, Broad Branch, Calhoun County, Florida, 32449, United States",0.223857669,0.23377461,0.801415742,0,801,0.398630421,0.190662494,0.138296181,0.801639053,0.444788056,0.904389534,0.543302458,0.088767088,0.894962102,0.318283222,0.262358038,0.210319477,0.114554165,0.895666132,0.684210526,0.779411765,0.254696376,0.633204633,0.804761905,0.740890688,0.841924399,6,0.194736595,0,0,0,1,0,0,0,0,0,0,7
97,97,801 2019,-85.56,30.25,florida,Bay,"5760, Whippoorwill Road, Bay County, Florida, 32404, United States",0.269229395,0.249863241,0.741426307,0,801,0.398630421,0.190662494,0.158706605,0.730291553,0.370851121,0.905000128,0.497076426,0.109397546,0.869396797,0.370001048,0.299816283,0.258889558,0.127936435,0.897271268,0.663157895,0.779411765,0.248400867,0.637065637,0.833333333,0.744939271,0.83161512,6,0.252703117,0,0,0,1,0,0,0,0,0,0,3
98,98,801 2019,-85.16,30.1,florida,Liberty,"Wewahitchka, Gulf County, Florida, United States",0.240220071,0.142501278,0.898288431,0,801,0.398630421,0.190662494,0.184629683,0.708825609,0.39215891,0.859487962,0.461531826,0.151905149,0.825409167,0.292772332,0.308104447,0.2616775,0.162065183,0.895666132,0.694736842,0.794117647,0.284593018,0.694980695,0.842857143,0.75708502,0.821305842,14,0.119765119,0,0,0,0,0,0,0,1,0,0,38
99,99,801 2019,-86.66,30.55,florida,Okaloosa,"Okaloosa County, Florida, United States",0.328605623,0.107334529,0.833111463,0,801,0.398630421,0.190662494,0.091654445,0.708907698,0.311628873,0.970208296,0.42624923,0.072048163,0.893194752,0.31484099,0.213088029,0.207086753,0.062272599,0.906902087,0.442105263,0.823529412,0.115391406,0.459459459,0.89047619,0.558704453,0.862542955,6,0.41226548,0,0,0,1,0,0,0,0,0,0,46
100,100,801 2019,-85.06,30.1,florida,Liberty,"CR 379, Liberty County, Florida, 32335, United States",0.225215248,0.441521575,0.881785526,0,801,0.398630421,0.190662494,0.184629683,0.708825609,0.39215891,0.859487962,0.461531826,0.151905149,0.825409167,0.292772332,0.308104447,0.2616775,0.162065183,0.895666132,0.694736842,0.794117647,0.284593018,0.694980695,0.842857143,0.75708502,0.821305842,14,0.173386242,0,0,0,0,0,0,0,1,0,0,38
101,101,801 2019,-85.16,29.85,florida,Gulf,"Gulf County, Florida, United States",0.199564146,0.40490036,0.862208135,0,801,0.398630421,0.190662494,0.21506843,0.614547036,0.317335087,0.839720135,0.328772771,0.193535588,0.768075517,0.350414431,0.341043239,0.301075138,0.18796197,0.828250401,0.631578947,0.735294118,0.305021389,0.691119691,0.842857143,0.684210526,0.762886598,6,0.182765147,0,0,0,1,0,0,0,0,0,0,22
102,102,801 2019,-85.11,29.85,florida,Gulf,"Gulf County, Florida, United States",0.199921403,0.089200696,0.923919704,0,801,0.398630421,0.190662494,0.21506843,0.614547036,0.317335087,0.839720135,0.328772771,0.193535588,0.768075517,0.350414431,0.341043239,0.301075138,0.18796197,0.828250401,0.631578947,0.735294118,0.305021389,0.691119691,0.842857143,0.684210526,0.762886598,2,0.11301227,0,1,0,0,0,0,0,0,0,0,22
103,103,801 2019,-86.71,30.55,florida,Okaloosa,"Okaloosa County, Florida, United States",0.329748848,0.140272589,0.819513999,0,801,0.398630421,0.190662494,0.117469979,0.698821389,0.304961985,0.964318008,0.471374528,0.086981729,0.886125239,0.386353042,0.222593407,0.274246307,0.079295558,0.897271268,0.442105263,0.838235294,0.111769954,0.455598456,0.89047619,0.55465587,0.848797251,7,0.438815497,0,0,0,0,1,0,0,0,0,0,46
104,104,801 2019,-85.16,30.65,florida,Jackson,"1178, FL 71, Rock Creek, Jackson County, Florida, 32448, United States",0.171698046,0.163535093,0.797231907,0,801,0.398630421,0.190662494,0.108478603,0.873174596,0.466500856,0.949346304,0.71071626,0.042047571,0.961985834,0.318809659,0.223654076,0.210813874,0.074875881,0.662921348,0.284210526,0.647058824,0.126828516,0.254826255,0.671428571,0.344129555,0.810996564,2,0.266700116,0,1,0,0,0,0,0,0,0,0,31
105,105,801 2019,-85.21,30.85,florida,Jackson,"Old U S Road, Jackson County, Florida, 32445, United States",0.153835162,0.145566845,0.699302694,0,801,0.398630421,0.190662494,0.073151897,0.856810695,0.428078958,0.990277648,0.717940526,0.028649074,0.975271757,0.293702866,0.691693299,0.187235176,0.036135613,0.556982343,0.094736842,0.544117647,0.080191667,0.069498069,0.671428571,0.149797571,0.872852234,2,0.28897707,0,1,0,0,0,0,0,0,0,0,31
