,exlid,lookup,id,x,y,presence,gen_spe,genus_full,xy,index,year,tmax,prcp,dtw,location,PHDI_average,palmer_z_average,bioclim1,bioclim2,bioclim3,bioclim4,bioclim5,bioclim6,bioclim7,bioclim8,bioclim9,bioclim10,bioclim11,bioclim12,bioclim13,bioclim14,bioclim15,bioclim16,bioclim17,bioclim18,bioclim19,landcover,ndvi,ambam,ambma,derva,ixoaf,ixosc,rhisa,landcover_1,landcover_2,landcover_5,landcover_6,landcover_7,landcover_14,landcover_15,landcover_16,landcover_18,species,genus
25,1378,804 2021,926,-82.591391,28.114097,1,Dermacentor variabilis,Dermacentor,-82.591391 28.114097,414,1,0.544081448,0.629406956,0.023153848,804,0.423739365,0.57198748,0.579830345,0.604957131,0.587323921,0.482464558,0.520794126,0.446127233,0.565369254,0.717384757,0.716213243,0.612202711,0.538170407,0.380417335,0.568421053,0.220588235,0.606654709,0.555984556,0.338095238,0.611336032,0.35395189,6,0.821510829,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,2
26,1379,804 2021,923,-82.3017728,27.9903597,1,Amblyomma maculatum,Amblyomma,-82.3017728 27.9903597,411,1,0.633530988,0.421705449,0.102277676,804,0.423739365,0.57198748,0.593532202,0.704505351,0.71105856,0.448236196,0.695115874,0.437928694,0.598223305,0.724657565,0.728819875,0.591960318,0.562154507,0.348314607,0.536842105,0.161764706,0.707314801,0.621621622,0.233333333,0.728744939,0.278350515,6,0.798489171,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1
29,1382,804 2021,935,-82.316906,27.8354692,1,Amblyomma maculatum,Amblyomma,-82.316906 27.8354692,428,1,0.481539494,0.518602912,0.094891107,804,0.423739365,0.57198748,0.593532202,0.704505351,0.71105856,0.448236196,0.695115874,0.437928694,0.598223305,0.724657565,0.728819875,0.591960318,0.562154507,0.348314607,0.536842105,0.161764706,0.707314801,0.621621622,0.233333333,0.728744939,0.278350515,6,0.620073957,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1
30,1383,804 2021,876,-82.63712167,27.879895,1,Amblyomma americanum,Amblyomma,-82.63712167 27.879895,350,1,0.677668379,0.565705846,0.198702088,804,0.423739365,0.57198748,0.623992399,0.518458513,0.519111147,0.463325066,0.453165291,0.496922262,0.509145021,0.807772552,0.755185644,0.695148996,0.571157076,0.330658106,0.568421053,0.161764706,0.670209781,0.55984556,0.271428571,0.619433198,0.29209622,2,0.829963022,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
31,1384,804 2021,862,-82.23167397,28.14545897,1,Dermacentor variabilis,Dermacentor,-82.23167397 28.14545897,334,1,0.676661441,0.366079127,0.137618498,804,0.423739365,0.57198748,0.548418414,0.705743435,0.701614074,0.462260985,0.605702409,0.41598723,0.605247135,0.618603625,0.692601751,0.492361228,0.530915389,0.367576244,0.557894737,0.205882353,0.661823354,0.598455598,0.266666667,0.704453441,0.312714777,14,0.879693608,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,2
35,1786,805 2021,937,-82.39076764,27.31406022,1,Amblyomma maculatum,Amblyomma,-82.39076764 27.31406022,430,1,0.443052136,0.462079392,0.154162733,805,0.473853497,0.705529473,0.64295862,0.740294999,0.802121569,0.387193673,0.810135378,0.474006886,0.58201714,0.770508579,0.516479846,0.635020664,0.621319533,0.41894061,0.810526316,0.088235294,0.836980183,0.795366795,0.223809524,0.910931174,0.233676976,14,0.647342842,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1
40,1791,805 2021,814,-82.26654167,26.93680278,1,Ixodes scapularis,Ixodes,-82.26654167 26.93680278,275,1,0.725665692,0.637930344,0.099595841,805,0.473853497,0.705529473,0.681180491,0.677505593,0.789777838,0.352866231,0.767479945,0.529998579,0.524681862,0.776668266,0.575130778,0.691708241,0.660927555,0.332263242,0.673684211,0.073529412,0.879182991,0.737451737,0.123809524,0.79757085,0.144329897,6,0.728610671,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,3
47,875,802 2021,910,-82.3059133,29.45342088,1,Amblyomma americanum,Amblyomma,-82.3059133 29.45342088,395,1,0.449765047,0.673369694,0.048662712,802,0.410769869,0.541210224,0.307305257,0.88979913,0.69018098,0.63962486,0.637949602,0.197807095,0.809167433,0.244159372,0.459396272,0.140707089,0.313773274,0.426966292,0.410526316,0.382352941,0.479542581,0.50965251,0.323809524,0.611336032,0.457044674,14,0.96219757,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
48,876,802 2021,817,-81.18875,29.23422,1,Ixodes scapularis,Ixodes,-81.18875 29.23422,279,1,0.349183264,0.624472363,0.199275502,802,0.410769869,0.541210224,0.368582075,0.671509513,0.551450103,0.538295526,0.321548504,0.306696919,0.663692876,0.21964019,0.238726171,0.117832559,0.392035418,0.399678973,0.284210526,0.382352941,0.457449899,0.405405405,0.4,0.477732794,0.35395189,14,0.912699419,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,3
49,877,802 2021,878,-82.0327465,29.6727604,1,Amblyomma americanum,Amblyomma,-82.0327465 29.6727604,352,1,0.286865071,0.480920565,0.051901044,802,0.410769869,0.541210224,0.265901439,0.831330644,0.58462718,0.685008805,0.604237425,0.179770004,0.82073169,0.22097667,0.412911997,0.118935375,0.269862097,0.388443018,0.410526316,0.352941176,0.470849111,0.447876448,0.328571429,0.546558704,0.453608247,6,0.845979926,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
52,880,802 2021,936,-81.16491804,29.5381334,1,Amblyomma americanum,Amblyomma,-81.16491804 29.5381334,429,1,0.64511076,0.778341946,0.200321148,802,0.410769869,0.541210224,0.377060413,0.518383163,0.379004615,0.555574269,0.163463782,0.350152147,0.601007543,0.272556401,0.241290862,0.167375766,0.388776761,0.345104334,0.178947368,0.367647059,0.409578534,0.308880309,0.404761905,0.400809717,0.374570447,14,0.806846276,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
53,881,802 2021,893,-82.85228056,29.87472222,1,Amblyomma americanum,Amblyomma,-82.85228056 29.87472222,367,1,0.366301185,0.43516343,0.192102102,802,0.410769869,0.541210224,0.258460342,0.945750347,0.626076136,0.78434694,0.869335372,0.116932276,0.91668885,0.418666835,0.381536552,0.304593358,0.227033909,0.556982343,0.663157895,0.279411765,0.49384931,0.652509653,0.385714286,0.761133603,0.591065292,2,0.849286846,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
54,882,802 2021,877,-82.01659445,29.68121667,1,Amblyomma americanum,Amblyomma,-82.01659445 29.68121667,351,1,0.289326473,0.523313206,0.040458696,802,0.410769869,0.541210224,0.265901439,0.831330644,0.58462718,0.685008805,0.604237425,0.179770004,0.82073169,0.22097667,0.412911997,0.118935375,0.269862097,0.388443018,0.410526316,0.352941176,0.470849111,0.447876448,0.328571429,0.546558704,0.453608247,6,0.835351294,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
56,884,802 2021,869,-81.98542,29.723385,1,Amblyomma americanum,Amblyomma,-81.98542 29.723385,342,1,0.355560528,0.568397442,0.024158638,802,0.410769869,0.541210224,0.280541516,0.84459801,0.593735185,0.686248505,0.664857671,0.180520854,0.828867727,0.268273536,0.423920869,0.163353573,0.277290543,0.36918138,0.326315789,0.382352941,0.455054455,0.397683398,0.352380952,0.493927126,0.422680412,2,0.883549921,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
57,885,802 2021,881,-82.16421906,29.77542977,1,Amblyomma americanum,Amblyomma,-82.16421906 29.77542977,355,1,0.393152829,0.60518259,0.034548098,802,0.410769869,0.541210224,0.265901439,0.831330644,0.58462718,0.685008805,0.604237425,0.179770004,0.82073169,0.22097667,0.412911997,0.118935375,0.269862097,0.388443018,0.410526316,0.352941176,0.470849111,0.447876448,0.328571429,0.546558704,0.453608247,14,0.914009509,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
60,888,802 2021,845,-82.61116167,29.82493,1,Amblyomma americanum,Amblyomma,-82.61116167 29.82493,315,1,0.303871113,0.467013985,0.251560728,802,0.410769869,0.541210224,0.290486096,1,0.710680745,0.727103397,0.867661108,0.12192125,0.91188955,0.38532056,0.412252456,0.273276666,0.267063065,0.502407705,0.663157895,0.279411765,0.51978949,0.640926641,0.342857143,0.748987854,0.546391753,6,0.879926043,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
62,890,802 2021,838,-82.35364911,29.72622769,1,Amblyomma americanum,Amblyomma,-82.35364911 29.72622769,304,1,0.491608859,0.647350931,0.162888637,802,0.410769869,0.541210224,0.262441817,0.921621959,0.659136097,0.703761319,0.687576884,0.143896097,0.865617176,0.251266275,0.397332578,0.147381439,0.26075191,0.451043339,0.589473684,0.352941176,0.509854096,0.575289575,0.319047619,0.680161943,0.505154639,14,0.845240359,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
63,891,802 2021,894,-82.85209722,29.87400278,1,Amblyomma americanum,Amblyomma,-82.85209722 29.87400278,368,1,0.570373682,0.351275348,0.191683022,802,0.410769869,0.541210224,0.258460342,0.945750347,0.626076136,0.78434694,0.869335372,0.116932276,0.91668885,0.418666835,0.381536552,0.304593358,0.227033909,0.556982343,0.663157895,0.279411765,0.49384931,0.652509653,0.385714286,0.761133603,0.591065292,2,0.849286846,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
66,894,802 2021,854,-82.03318023,29.6729393,1,Amblyomma americanum,Amblyomma,-82.03318023 29.6729393,325,1,0.275453123,0.6693323,0.051843753,802,0.410769869,0.541210224,0.265901439,0.831330644,0.58462718,0.685008805,0.604237425,0.179770004,0.82073169,0.22097667,0.412911997,0.118935375,0.269862097,0.388443018,0.410526316,0.352941176,0.470849111,0.447876448,0.328571429,0.546558704,0.453608247,6,0.843328051,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
69,897,802 2021,874,-81.99141074,29.70288599,1,Amblyomma americanum,Amblyomma,-81.99141074 29.70288599,347,1,0.337435669,0.565705846,0.016498597,802,0.410769869,0.541210224,0.280541516,0.84459801,0.593735185,0.686248505,0.664857671,0.180520854,0.828867727,0.268273536,0.423920869,0.163353573,0.277290543,0.36918138,0.326315789,0.382352941,0.455054455,0.397683398,0.352380952,0.493927126,0.422680412,6,0.81735869,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
70,898,802 2021,832,-82.35800797,29.617867,1,Amblyomma americanum,Amblyomma,-82.35800797 29.617867,296,1,0.564332063,0.714192237,0.128845742,802,0.410769869,0.541210224,0.297758825,0.916302484,0.678138196,0.680160571,0.713333099,0.169358249,0.846114959,0.303381713,0.435174008,0.196324931,0.290923486,0.468699839,0.578947368,0.352941176,0.510982519,0.590733591,0.328571429,0.696356275,0.512027491,2,0.754009509,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
71,899,802 2021,850,-81.83301667,30.06911117,1,Amblyomma americanum,Amblyomma,-81.83301667 30.06911117,321,1,0.535914073,0.473518676,0.272192891,802,0.410769869,0.541210224,0.300958404,0.679604679,0.397455038,0.725125226,0.63878833,0.223970004,0.785399236,0.344178745,0.435160285,0.311894407,0.275635598,0.370786517,0.273684211,0.382352941,0.404273239,0.328185328,0.404761905,0.380566802,0.429553265,14,0.961965135,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
72,900,802 2021,871,-81.9980309,29.71416305,1,Amblyomma americanum,Amblyomma,-81.9980309 29.71416305,344,1,0.659431636,0.546416073,0.027826251,802,0.410769869,0.541210224,0.280541516,0.84459801,0.593735185,0.686248505,0.664857671,0.180520854,0.828867727,0.268273536,0.423920869,0.163353573,0.277290543,0.36918138,0.326315789,0.382352941,0.455054455,0.397683398,0.352380952,0.493927126,0.422680412,2,0.807490755,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
73,901,802 2021,920,-82.35337744,29.72684312,1,Amblyomma americanum,Amblyomma,-82.35337744 29.72684312,408,1,0.316625643,0.42798584,0.161966635,802,0.410769869,0.541210224,0.262441817,0.921621959,0.659136097,0.703761319,0.687576884,0.143896097,0.865617176,0.251266275,0.397332578,0.147381439,0.26075191,0.451043339,0.589473684,0.352941176,0.509854096,0.575289575,0.319047619,0.680161943,0.505154639,14,0.845240359,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
75,903,802 2021,840,-82.30785091,29.66559478,1,Amblyomma americanum,Amblyomma,-82.30785091 29.66559478,308,1,0.564108299,0.647350931,0.11129501,802,0.410769869,0.541210224,0.282261925,0.853981971,0.636116352,0.661042249,0.59146316,0.1910995,0.808527402,0.217959851,0.42974568,0.116102171,0.290160733,0.412520064,0.463157895,0.367647059,0.489851091,0.505791506,0.328571429,0.607287449,0.474226804,1,0.771421025,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
77,905,802 2021,863,-81.98194586,29.73810658,1,Amblyomma americanum,Amblyomma,-81.98194586 29.73810658,335,1,0.617475943,0.39983623,0.011597623,802,0.410769869,0.541210224,0.280541516,0.84459801,0.593735185,0.686248505,0.664857671,0.180520854,0.828867727,0.268273536,0.423920869,0.163353573,0.277290543,0.36918138,0.326315789,0.382352941,0.455054455,0.397683398,0.352380952,0.493927126,0.422680412,2,0.768885367,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
78,906,802 2021,853,-82.65066669,29.82273281,1,Amblyomma americanum,Amblyomma,-82.65066669 29.82273281,324,1,0.496755424,0.6693323,0.21278735,802,0.410769869,0.541210224,0.290486096,1,0.710680745,0.727103397,0.867661108,0.12192125,0.91188955,0.38532056,0.412252456,0.273276666,0.267063065,0.502407705,0.663157895,0.279411765,0.51978949,0.640926641,0.342857143,0.748987854,0.546391753,14,0.924384575,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
79,907,802 2021,908,-82.3534579,29.72651005,1,Dermacentor variabilis,Dermacentor,-82.3534579 29.72651005,389,1,0.404117251,0.697145461,0.162446678,802,0.410769869,0.541210224,0.262441817,0.921621959,0.659136097,0.703761319,0.687576884,0.143896097,0.865617176,0.251266275,0.397332578,0.147381439,0.26075191,0.451043339,0.589473684,0.352941176,0.509854096,0.575289575,0.319047619,0.680161943,0.505154639,14,0.845240359,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,2
81,909,802 2021,816,-81.18890333,29.23417833,1,Amblyomma americanum,Amblyomma,-81.18890333 29.23417833,278,1,0.490713805,0.624472363,0.199061704,802,0.410769869,0.541210224,0.368582075,0.671509513,0.551450103,0.538295526,0.321548504,0.306696919,0.663692876,0.21964019,0.238726171,0.117832559,0.392035418,0.399678973,0.284210526,0.382352941,0.457449899,0.405405405,0.4,0.477732794,0.35395189,14,0.896460644,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
82,910,802 2021,915,-82.35348717,29.72697464,1,Amblyomma americanum,Amblyomma,-82.35348717 29.72697464,401,1,0.615126424,0.433369032,0.161817318,802,0.410769869,0.541210224,0.262441817,0.921621959,0.659136097,0.703761319,0.687576884,0.143896097,0.865617176,0.251266275,0.397332578,0.147381439,0.26075191,0.451043339,0.589473684,0.352941176,0.509854096,0.575289575,0.319047619,0.680161943,0.505154639,14,0.845240359,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
87,915,802 2021,890,-82.47130154,29.87988273,1,Amblyomma americanum,Amblyomma,-82.47130154 29.87988273,364,1,0.448981873,0.757257776,0.205807233,802,0.410769869,0.541210224,0.253036426,0.947951521,0.652659204,0.737671871,0.769556799,0.120402872,0.898999548,0.300465917,0.379451949,0.193586602,0.241257836,0.454253612,0.568421053,0.338235294,0.481245459,0.548262548,0.333333333,0.651821862,0.518900344,14,0.892773376,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
88,916,802 2021,889,-82.49740987,29.87926509,1,Amblyomma americanum,Amblyomma,-82.49740987 29.87926509,363,1,0.45714925,0.403761474,0.241034113,802,0.410769869,0.541210224,0.253036426,0.947951521,0.652659204,0.737671871,0.769556799,0.120402872,0.898999548,0.300465917,0.379451949,0.193586602,0.241257836,0.454253612,0.568421053,0.338235294,0.481245459,0.548262548,0.333333333,0.651821862,0.518900344,14,0.970966719,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
89,917,802 2021,919,-82.35326523,29.72688931,1,Amblyomma americanum,Amblyomma,-82.35326523 29.72688931,407,1,0.675095095,0.703874451,0.161871466,802,0.410769869,0.541210224,0.262441817,0.921621959,0.659136097,0.703761319,0.687576884,0.143896097,0.865617176,0.251266275,0.397332578,0.147381439,0.26075191,0.451043339,0.589473684,0.352941176,0.509854096,0.575289575,0.319047619,0.680161943,0.505154639,14,0.845240359,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
90,918,802 2021,904,-82.3534579,29.72651005,1,Amblyomma americanum,Amblyomma,-82.3534579 29.72651005,378,1,0.491608859,0.794042924,0.162446678,802,0.410769869,0.541210224,0.262441817,0.921621959,0.659136097,0.703761319,0.687576884,0.143896097,0.865617176,0.251266275,0.397332578,0.147381439,0.26075191,0.451043339,0.589473684,0.352941176,0.509854096,0.575289575,0.319047619,0.680161943,0.505154639,14,0.845240359,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
91,919,802 2021,932,-82.3290807,29.54273289,1,Amblyomma americanum,Amblyomma,-82.3290807 29.54273289,425,1,0.320877154,0.770267158,0.044499899,802,0.410769869,0.541210224,0.282261925,0.853981971,0.636116352,0.661042249,0.59146316,0.1910995,0.808527402,0.217959851,0.42974568,0.116102171,0.290160733,0.412520064,0.463157895,0.367647059,0.489851091,0.505791506,0.328571429,0.607287449,0.474226804,14,0.863888008,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
92,920,802 2021,866,-83.90782323,30.0601028,1,Amblyomma americanum,Amblyomma,-83.90782323 30.0601028,339,1,0.403893488,0.366079127,0.618044472,802,0.410769869,0.541210224,0.195937073,0.790964306,0.458842292,0.859354941,0.64300275,0.131078935,0.870834483,0.385058268,0.315366777,0.273030338,0.162593673,0.706260032,0.589473684,0.544117647,0.324236051,0.583011583,0.604761905,0.688259109,0.704467354,14,0.868737454,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
93,921,802 2021,906,-82.71428647,30.13093878,1,Amblyomma americanum,Amblyomma,-82.71428647 30.13093878,385,1,0.435667934,0.794042924,0.124973722,802,0.410769869,0.541210224,0.251982143,0.984775188,0.645559569,0.792800108,0.92869992,0.095941844,0.944494726,0.4221897,0.362793494,0.307901808,0.218255479,0.504012841,0.505263158,0.338235294,0.416862485,0.525096525,0.39047619,0.627530364,0.591065292,5,0.802345483,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
94,922,802 2021,855,-82.03258617,29.67296167,1,Amblyomma americanum,Amblyomma,-82.03258617 29.67296167,326,1,0.371447751,0.638603243,0.05225544,802,0.410769869,0.541210224,0.265901439,0.831330644,0.58462718,0.685008805,0.604237425,0.179770004,0.82073169,0.22097667,0.412911997,0.118935375,0.269862097,0.388443018,0.410526316,0.352941176,0.470849111,0.447876448,0.328571429,0.546558704,0.453608247,6,0.843328051,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
95,923,802 2021,849,-82.30829667,29.61160833,1,Amblyomma americanum,Amblyomma,-82.30829667 29.61160833,319,1,0.69713582,0.467013985,0.114983692,802,0.410769869,0.541210224,0.282261925,0.853981971,0.636116352,0.661042249,0.59146316,0.1910995,0.808527402,0.217959851,0.42974568,0.116102171,0.290160733,0.412520064,0.463157895,0.367647059,0.489851091,0.505791506,0.328571429,0.607287449,0.474226804,14,0.923983096,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
96,924,802 2021,872,-82.03240891,29.67270596,1,Amblyomma americanum,Amblyomma,-82.03240891 29.67270596,345,1,0.286865071,0.524434704,0.052056016,802,0.410769869,0.541210224,0.265901439,0.831330644,0.58462718,0.685008805,0.604237425,0.179770004,0.82073169,0.22097667,0.412911997,0.118935375,0.269862097,0.388443018,0.410526316,0.352941176,0.470849111,0.447876448,0.328571429,0.546558704,0.453608247,6,0.845979926,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
99,927,802 2021,826,-80.94891552,28.98008152,1,Ixodes scapularis,Ixodes,-80.94891552 28.98008152,289,1,0.780487799,0.657220117,0.209854753,802,0.410769869,0.541210224,0.438017831,0.579139994,0.509722499,0.462324238,0.24673055,0.380624531,0.58529936,0.292722283,0.326945887,0.186314276,0.463676907,0.361155698,0.252631579,0.323529412,0.502230561,0.413127413,0.323809524,0.510121457,0.261168385,14,0.874442684,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,3
100,928,802 2021,852,-82.61774806,29.57424306,1,Amblyomma americanum,Amblyomma,-82.61774806 29.57424306,323,1,0.440590735,0.480023367,0.034128876,802,0.410769869,0.541210224,0.303744262,0.985658619,0.728948061,0.702133014,0.823895352,0.146065236,0.883473982,0.361671663,0.433799614,0.251067131,0.284677094,0.545746388,0.694736842,0.294117647,0.528931719,0.683397683,0.357142857,0.793522267,0.560137457,6,0.678267301,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
101,929,802 2021,930,-81.634114,29.25194,1,Amblyomma americanum,Amblyomma,-81.634114 29.25194,421,1,0.308346387,0.774304552,0.126652644,802,0.410769869,0.541210224,0.374527549,0.649061034,0.518627456,0.572532716,0.487602765,0.336914415,0.660264888,0.32087463,0.549371769,0.212753163,0.383535417,0.402889246,0.326315789,0.397058824,0.49498709,0.467181467,0.366666667,0.566801619,0.374570447,6,0.78330692,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
102,930,802 2021,888,-82.35795,29.61774097,1,Amblyomma americanum,Amblyomma,-82.35795 29.61774097,362,1,0.548892367,0.698939858,0.128770233,802,0.410769869,0.541210224,0.297758825,0.916302484,0.678138196,0.680160571,0.713333099,0.169358249,0.846114959,0.303381713,0.435174008,0.196324931,0.290923486,0.468699839,0.578947368,0.352941176,0.510982519,0.590733591,0.328571429,0.696356275,0.512027491,2,0.754009509,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
103,931,802 2021,864,-82.3017728,29.65846684,1,Amblyomma americanum,Amblyomma,-82.3017728 29.65846684,336,1,0.357350637,0.433593332,0.10130476,802,0.410769869,0.541210224,0.282261925,0.853981971,0.636116352,0.661042249,0.59146316,0.1910995,0.808527402,0.217959851,0.42974568,0.116102171,0.290160733,0.412520064,0.463157895,0.367647059,0.489851091,0.505791506,0.328571429,0.607287449,0.474226804,1,0.739091389,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
105,933,802 2021,887,-82.27206333,29.72518833,1,Amblyomma americanum,Amblyomma,-82.27206333 29.72518833,361,1,0.560975606,0.406004471,0.120766701,802,0.410769869,0.541210224,0.253513028,0.878530199,0.62247891,0.695003027,0.607272833,0.153273376,0.84536845,0.202714491,0.394284211,0.101784703,0.258566816,0.406099518,0.494736842,0.352941176,0.489374965,0.494208494,0.323809524,0.5951417,0.487972509,14,0.765493925,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
107,935,802 2021,907,-82.35336268,29.72656479,1,Amblyomma americanum,Amblyomma,-82.35336268 29.72656479,386,1,0.316625643,0.794042924,0.162344558,802,0.410769869,0.541210224,0.262441817,0.921621959,0.659136097,0.703761319,0.687576884,0.143896097,0.865617176,0.251266275,0.397332578,0.147381439,0.26075191,0.451043339,0.589473684,0.352941176,0.509854096,0.575289575,0.319047619,0.680161943,0.505154639,14,0.845240359,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
